,film_id,title,inventory_id,rental_id,amount
11330,709,RACER EGG,3231,14159,2.99
11331,709,RACER EGG,3232,3833,3.99
11332,709,RACER EGG,3232,11299,3.99
11333,709,RACER EGG,3232,15586,3.99
11334,710,RAGE GAMES,3233,7632,4.99
11335,710,RAGE GAMES,3233,15990,4.99
11336,710,RAGE GAMES,3234,3575,4.99
11337,710,RAGE GAMES,3234,7762,8.99
11338,710,RAGE GAMES,3234,12106,4.99
11339,710,RAGE GAMES,3235,6288,8.99
11340,710,RAGE GAMES,3235,10021,4.99
11341,710,RAGE GAMES,3235,15464,6.99
11342,710,RAGE GAMES,3236,6815,5.99
11343,710,RAGE GAMES,3236,8180,4.99
11344,710,RAGE GAMES,3236,16007,7.99
11345,710,RAGE GAMES,3237,2545,4.99
11346,710,RAGE GAMES,3237,5294,6.99
11347,710,RAGE GAMES,3237,6996,4.99
11348,710,RAGE GAMES,3237,12650,4.99
11349,710,RAGE GAMES,3238,2429,9.99
11350,710,RAGE GAMES,3238,3883,8.99
11351,710,RAGE GAMES,3238,7348,4.99
11352,710,RAGE GAMES,3238,14275,4.99
11353,711,RAGING AIRPLANE,3239,4644,4.99
11354,711,RAGING AIRPLANE,3239,8907,4.99
11355,711,RAGING AIRPLANE,3239,15510,9.99
11356,711,RAGING AIRPLANE,3240,5212,6.99
11357,711,RAGING AIRPLANE,3240,7126,4.99
11358,711,RAGING AIRPLANE,3240,14497,4.99
11359,711,RAGING AIRPLANE,3241,9780,4.99
11360,711,RAGING AIRPLANE,3241,13403,8.99
11361,711,RAGING AIRPLANE,3242,684,6.99
11362,711,RAGING AIRPLANE,3242,1253,6.99
11363,711,RAGING AIRPLANE,3242,3733,4.99
11364,711,RAGING AIRPLANE,3242,10444,8.99
11365,711,RAGING AIRPLANE,3242,12934,5.99
11366,714,RANDOM GO,3243,4188,5.99
11367,714,RANDOM GO,3243,10892,3.99
11368,714,RANDOM GO,3243,12733,2.99
11369,714,RANDOM GO,3244,1515,2.99
11370,714,RANDOM GO,3244,3696,2.99
11371,714,RANDOM GO,3244,9074,2.99
11372,714,RANDOM GO,3244,14086,3.99
11373,714,RANDOM GO,3245,8779,2.99
11374,714,RANDOM GO,3245,13882,2.99
11375,715,RANGE MOONWALKER,3246,6872,7.99
11376,715,RANGE MOONWALKER,3246,10787,10.99
11377,715,RANGE MOONWALKER,3246,13244,4.99
11378,715,RANGE MOONWALKER,3247,8601,9.99
11379,715,RANGE MOONWALKER,3247,15732,4.99
11380,715,RANGE MOONWALKER,3248,603,4.99
11381,715,RANGE MOONWALKER,3248,1536,4.99
11382,715,RANGE MOONWALKER,3248,5484,7.99
11383,715,RANGE MOONWALKER,3248,7454,4.99
11384,715,RANGE MOONWALKER,3248,12320,4.99
11385,715,RANGE MOONWALKER,3249,823,4.99
11386,715,RANGE MOONWALKER,3249,1237,9.99
11387,715,RANGE MOONWALKER,3249,4708,10.99
11388,715,RANGE MOONWALKER,3249,9585,4.99
11389,715,RANGE MOONWALKER,3249,12748,7.99
11390,715,RANGE MOONWALKER,3250,760,5.99
11391,715,RANGE MOONWALKER,3250,2295,4.99
11392,715,RANGE MOONWALKER,3250,4752,5.99
11393,715,RANGE MOONWALKER,3250,7769,4.99
11394,715,RANGE MOONWALKER,3250,14564,6.99
11395,715,RANGE MOONWALKER,3251,5534,4.99
11396,715,RANGE MOONWALKER,3251,9613,4.99
11397,715,RANGE MOONWALKER,3251,15431,9.99
11398,715,RANGE MOONWALKER,3252,3234,9.99
11399,715,RANGE MOONWALKER,3252,5097,4.99
11400,715,RANGE MOONWALKER,3252,7907,4.99
11401,715,RANGE MOONWALKER,3252,12978,4.99
11402,716,REAP UNFAITHFUL,3253,6257,2.99
11403,716,REAP UNFAITHFUL,3253,8077,2.99
11404,716,REAP UNFAITHFUL,3253,15574,5.99
11405,716,REAP UNFAITHFUL,3254,5470,5.99
11406,716,REAP UNFAITHFUL,3254,11149,5.99
11407,716,REAP UNFAITHFUL,3254,14090,2.99
11408,716,REAP UNFAITHFUL,3255,1175,2.99
11409,716,REAP UNFAITHFUL,3255,6167,2.99
11410,716,REAP UNFAITHFUL,3255,8232,4.99
11411,716,REAP UNFAITHFUL,3255,13638,2.99
11412,716,REAP UNFAITHFUL,3256,2013,3.99
11413,716,REAP UNFAITHFUL,3256,5092,2.99
11414,716,REAP UNFAITHFUL,3256,7712,2.99
11415,716,REAP UNFAITHFUL,3257,5898,2.99
11416,716,REAP UNFAITHFUL,3257,10751,5.99
11417,716,REAP UNFAITHFUL,3257,15576,2.99
11418,717,REAR TRADING,3258,6200,0.99
11419,717,REAR TRADING,3258,9949,0.99
11420,717,REAR TRADING,3258,12020,2.99
11421,717,REAR TRADING,3259,1137,1.99
11422,717,REAR TRADING,3259,2263,0.99
11423,717,REAR TRADING,3259,5735,3.99
11424,717,REAR TRADING,3259,9808,1.99
11425,717,REAR TRADING,3259,12539,0.99
11426,717,REAR TRADING,3260,893,2.99
11427,717,REAR TRADING,3260,1738,0.99
11428,717,REAR TRADING,3260,5948,2.99
11429,717,REAR TRADING,3260,11160,0.99
11430,717,REAR TRADING,3260,15351,0.99
11431,717,REAR TRADING,3261,2727,3.99
11432,717,REAR TRADING,3261,3684,0.99
11433,717,REAR TRADING,3261,8545,2.99
11434,717,REAR TRADING,3261,15259,0.99
11435,718,REBEL AIRPORT,3262,1381,0.99
11436,718,REBEL AIRPORT,3262,3599,0.99
11437,718,REBEL AIRPORT,3262,9732,0.99
11438,718,REBEL AIRPORT,3262,15481,0.99
11439,718,REBEL AIRPORT,3263,1437,0.99
11440,718,REBEL AIRPORT,3263,4044,0.99
11441,718,REBEL AIRPORT,3263,7723,0.99
11442,718,REBEL AIRPORT,3263,15405,0.99
11443,719,RECORDS ZORRO,3264,255,4.99
11444,719,RECORDS ZORRO,3264,2756,4.99
11445,719,RECORDS ZORRO,3264,5130,4.99
11446,719,RECORDS ZORRO,3264,9708,5.99
11447,719,RECORDS ZORRO,3264,13402,4.99
11448,719,RECORDS ZORRO,3265,5188,4.99
11449,719,RECORDS ZORRO,3265,8836,4.99
11450,719,RECORDS ZORRO,3265,16005,7.99
11451,720,REDEMPTION COMFORTS,3266,5779,4.99
11452,720,REDEMPTION COMFORTS,3266,9860,6.99
11453,720,REDEMPTION COMFORTS,3266,13074,8.99
11454,720,REDEMPTION COMFORTS,3267,4166,8.99
11455,720,REDEMPTION COMFORTS,3267,11389,2.99
11456,720,REDEMPTION COMFORTS,3267,15462,5.99
11457,720,REDEMPTION COMFORTS,3268,10931,2.99
11458,720,REDEMPTION COMFORTS,3268,15068,3.99
11459,720,REDEMPTION COMFORTS,3269,5332,2.99
11460,720,REDEMPTION COMFORTS,3269,9556,7.99
11461,720,REDEMPTION COMFORTS,3269,13647,7.99
11462,720,REDEMPTION COMFORTS,3270,6636,2.99
11463,720,REDEMPTION COMFORTS,3270,11058,3.99
11464,720,REDEMPTION COMFORTS,3270,12156,7.99
11465,720,REDEMPTION COMFORTS,3271,3316,6.99
11466,720,REDEMPTION COMFORTS,3271,3716,7.99
11467,720,REDEMPTION COMFORTS,3271,9996,5.99
11468,720,REDEMPTION COMFORTS,3271,13862,6.99
11469,720,REDEMPTION COMFORTS,3272,7599,2.99
11470,720,REDEMPTION COMFORTS,3272,14620,2.99
11471,721,REDS POCUS,3273,24,4.99
11472,721,REDS POCUS,3273,1323,6.99
11473,721,REDS POCUS,3273,5968,5.99
11474,721,REDS POCUS,3273,8507,6.99
11475,721,REDS POCUS,3273,16008,5.99
11476,721,REDS POCUS,3274,1453,4.99
11477,721,REDS POCUS,3274,6224,4.99
11478,721,REDS POCUS,3274,7387,4.99
11479,721,REDS POCUS,3274,14961,6.99
11480,722,REEF SALUTE,3275,5771,0.99
11481,722,REEF SALUTE,3275,11268,0.99
11482,722,REEF SALUTE,3275,12206,0.99
11483,722,REEF SALUTE,3276,7414,1.99
11484,722,REEF SALUTE,3276,15205,0.99
11485,722,REEF SALUTE,3277,1502,3.99
11486,722,REEF SALUTE,3277,5773,0.99
11487,722,REEF SALUTE,3277,9200,4.99
11488,722,REEF SALUTE,3277,13841,4.99
11489,722,REEF SALUTE,3278,8809,1.99
11490,722,REEF SALUTE,3278,13851,0.99
11491,723,REIGN GENTLEMEN,3279,924,4.99
11492,723,REIGN GENTLEMEN,3279,2174,6.99
11493,723,REIGN GENTLEMEN,3279,3785,7.99
11494,723,REIGN GENTLEMEN,3279,11449,4.99
11495,723,REIGN GENTLEMEN,3279,12843,2.99
11496,723,REIGN GENTLEMEN,3280,7027,7.99
11497,723,REIGN GENTLEMEN,3280,15426,2.99
11498,723,REIGN GENTLEMEN,3281,2658,4.99
11499,723,REIGN GENTLEMEN,3281,4812,8.99
11500,723,REIGN GENTLEMEN,3281,7798,2.99
11501,723,REIGN GENTLEMEN,3281,13901,7.99
11502,723,REIGN GENTLEMEN,3282,10799,4.99
11503,723,REIGN GENTLEMEN,3282,15782,6.99
11504,723,REIGN GENTLEMEN,3283,7365,2.99
11505,723,REIGN GENTLEMEN,3283,13029,2.99
11506,723,REIGN GENTLEMEN,3284,4112,8.99
11507,723,REIGN GENTLEMEN,3284,7961,3.99
11508,723,REIGN GENTLEMEN,3284,14237,3.99
11509,723,REIGN GENTLEMEN,3285,11404,8.99
11510,723,REIGN GENTLEMEN,3285,12813,2.99
11511,724,REMEMBER DIARY,3286,9654,3.99
11512,724,REMEMBER DIARY,3286,11702,4.99
11513,724,REMEMBER DIARY,3287,11427,2.99
11514,724,REMEMBER DIARY,3287,15342,2.99
11515,724,REMEMBER DIARY,3288,3292,2.99
11516,724,REMEMBER DIARY,3288,5871,3.99
11517,724,REMEMBER DIARY,3288,8975,5.99
11518,724,REMEMBER DIARY,3288,15089,6.99
11519,724,REMEMBER DIARY,3289,108,2.99
11520,724,REMEMBER DIARY,3289,1607,2.99
11521,724,REMEMBER DIARY,3289,6400,5.99
11522,724,REMEMBER DIARY,3289,7110,2.99
11523,724,REMEMBER DIARY,3289,13846,5.99
11524,724,REMEMBER DIARY,3290,9848,4.99
11525,724,REMEMBER DIARY,3290,11887,2.99
11526,724,REMEMBER DIARY,3291,4950,2.99
11527,724,REMEMBER DIARY,3291,11402,2.99
11528,724,REMEMBER DIARY,3291,15663,3.99
11529,725,REQUIEM TYCOON,3292,10597,5.99
11530,725,REQUIEM TYCOON,3292,14856,4.99
11531,725,REQUIEM TYCOON,3293,961,4.99
11532,725,REQUIEM TYCOON,3293,3125,4.99
11533,725,REQUIEM TYCOON,3293,6521,7.99
11534,725,REQUIEM TYCOON,3293,10499,7.99
11535,725,REQUIEM TYCOON,3293,15682,6.99
11536,725,REQUIEM TYCOON,3294,4377,7.99
11537,725,REQUIEM TYCOON,3294,10512,6.99
11538,725,REQUIEM TYCOON,3294,14240,4.99
11539,725,REQUIEM TYCOON,3295,3149,4.99
11540,725,REQUIEM TYCOON,3295,5940,4.99
11541,725,REQUIEM TYCOON,3295,10854,4.99
11542,725,REQUIEM TYCOON,3295,13357,4.99
11543,725,REQUIEM TYCOON,3296,7682,5.99
11544,725,REQUIEM TYCOON,3296,13239,4.99
11545,725,REQUIEM TYCOON,3297,5238,4.99
11546,725,REQUIEM TYCOON,3297,7378,5.99
11547,725,REQUIEM TYCOON,3297,11518,4.99
11548,726,RESERVOIR ADAPTATION,3298,6089,2.99
11549,726,RESERVOIR ADAPTATION,3298,10789,2.99
11550,726,RESERVOIR ADAPTATION,3298,15480,2.99
11551,726,RESERVOIR ADAPTATION,3299,79,4.99
11552,726,RESERVOIR ADAPTATION,3299,1862,3.99
11553,726,RESERVOIR ADAPTATION,3299,6120,3.99
11554,726,RESERVOIR ADAPTATION,3299,9517,2.99
11555,726,RESERVOIR ADAPTATION,3299,13832,3.99
11556,726,RESERVOIR ADAPTATION,3300,10741,2.99
11557,726,RESERVOIR ADAPTATION,3300,12975,2.99
11558,727,RESURRECTION SILVERADO,3301,343,0.99
11559,727,RESURRECTION SILVERADO,3301,3090,0.99
11560,727,RESURRECTION SILVERADO,3301,6062,0.99
11561,727,RESURRECTION SILVERADO,3301,8342,0.99
11562,727,RESURRECTION SILVERADO,3301,13918,0.99
11563,727,RESURRECTION SILVERADO,3302,2411,1.99
11564,727,RESURRECTION SILVERADO,3302,4468,0.99
11565,727,RESURRECTION SILVERADO,3302,7257,2.99
11566,727,RESURRECTION SILVERADO,3302,14968,1.99
11567,727,RESURRECTION SILVERADO,3303,266,0.99
11568,727,RESURRECTION SILVERADO,3303,2144,0.99
11569,727,RESURRECTION SILVERADO,3303,6043,0.99
11570,727,RESURRECTION SILVERADO,3303,7979,0.99
11571,727,RESURRECTION SILVERADO,3303,12386,0.99
11572,727,RESURRECTION SILVERADO,3304,1927,0.99
11573,727,RESURRECTION SILVERADO,3304,4690,1.99
11574,727,RESURRECTION SILVERADO,3304,10341,0.99
11575,727,RESURRECTION SILVERADO,3304,14091,0.99
11576,727,RESURRECTION SILVERADO,3305,4990,0.99
11577,727,RESURRECTION SILVERADO,3305,9811,0.99
11578,727,RESURRECTION SILVERADO,3305,11939,1.99
11579,728,REUNION WITCHES,3306,6025,0.99
11580,728,REUNION WITCHES,3306,10586,2.99
11581,728,REUNION WITCHES,3306,11846,2.99
11582,728,REUNION WITCHES,3307,1148,0.99
11583,728,REUNION WITCHES,3307,1251,5.99
11584,728,REUNION WITCHES,3307,5264,0.99
11585,728,REUNION WITCHES,3307,10052,4.99
11586,728,REUNION WITCHES,3307,12732,0.99
11587,728,REUNION WITCHES,3308,567,1.99
11588,728,REUNION WITCHES,3308,1603,0.99
11589,728,REUNION WITCHES,3308,6573,0.99
11590,728,REUNION WITCHES,3308,9748,0.99
11591,728,REUNION WITCHES,3308,15635,1.99
11592,728,REUNION WITCHES,3309,2526,6.99
11593,728,REUNION WITCHES,3309,3579,0.99
11594,728,REUNION WITCHES,3309,8451,5.99
11595,728,REUNION WITCHES,3309,11751,6.99
11596,728,REUNION WITCHES,3310,4977,0.99
11597,728,REUNION WITCHES,3310,11126,0.99
11598,728,REUNION WITCHES,3310,12514,2.99
11599,729,RIDER CADDYSHACK,3311,6916,4.99
11600,729,RIDER CADDYSHACK,3311,10661,2.99
11601,729,RIDER CADDYSHACK,3311,12851,3.99
11602,729,RIDER CADDYSHACK,3312,5126,6.99
11603,729,RIDER CADDYSHACK,3312,8252,2.99
11604,729,RIDER CADDYSHACK,3312,14453,3.99
11605,729,RIDER CADDYSHACK,3313,6131,2.99
11606,729,RIDER CADDYSHACK,3313,7952,2.99
11607,729,RIDER CADDYSHACK,3313,15219,6.99
11608,729,RIDER CADDYSHACK,3314,7337,4.99
11609,729,RIDER CADDYSHACK,3314,13585,4.99
11610,730,RIDGEMONT SUBMARINE,3315,6600,3.99
11611,730,RIDGEMONT SUBMARINE,3315,9006,0.99
11612,730,RIDGEMONT SUBMARINE,3315,14738,5.99
11613,730,RIDGEMONT SUBMARINE,3316,9857,6.99
11614,730,RIDGEMONT SUBMARINE,3316,14960,4.99
11615,730,RIDGEMONT SUBMARINE,3317,1575,3.99
11616,730,RIDGEMONT SUBMARINE,3317,4670,5.99
11617,730,RIDGEMONT SUBMARINE,3317,9597,6.99
11618,730,RIDGEMONT SUBMARINE,3317,11553,4.99
11619,730,RIDGEMONT SUBMARINE,3318,46,5.99
11620,730,RIDGEMONT SUBMARINE,3318,3224,0.99
11621,730,RIDGEMONT SUBMARINE,3318,4016,0.99
11622,730,RIDGEMONT SUBMARINE,3318,10803,4.99
11623,730,RIDGEMONT SUBMARINE,3318,15983,4.99
11624,730,RIDGEMONT SUBMARINE,3319,772,5.99
11625,730,RIDGEMONT SUBMARINE,3319,1878,1.99
11626,730,RIDGEMONT SUBMARINE,3319,6283,3.99
11627,730,RIDGEMONT SUBMARINE,3319,9715,1.99
11628,730,RIDGEMONT SUBMARINE,3319,13122,4.99
11629,730,RIDGEMONT SUBMARINE,3320,907,0.99
11630,730,RIDGEMONT SUBMARINE,3320,2574,0.99
11631,730,RIDGEMONT SUBMARINE,3320,4466,6.99
11632,730,RIDGEMONT SUBMARINE,3320,9734,2.99
11633,730,RIDGEMONT SUBMARINE,3320,15326,0.99
11634,730,RIDGEMONT SUBMARINE,3321,540,6.99
11635,730,RIDGEMONT SUBMARINE,3321,2873,2.99
11636,730,RIDGEMONT SUBMARINE,3321,5121,3.99
11637,730,RIDGEMONT SUBMARINE,3321,11161,1.99
11638,730,RIDGEMONT SUBMARINE,3321,14608,1.99
11639,730,RIDGEMONT SUBMARINE,3322,6921,6.99
11640,730,RIDGEMONT SUBMARINE,3322,10823,4.99
11641,730,RIDGEMONT SUBMARINE,3322,16014,5.99
11642,731,RIGHT CRANES,3323,3651,4.99
11643,731,RIGHT CRANES,3323,11033,4.99
11644,731,RIGHT CRANES,3323,12488,4.99
11645,731,RIGHT CRANES,3324,5088,4.99
11646,731,RIGHT CRANES,3324,10208,4.99
11647,731,RIGHT CRANES,3324,13507,4.99
11648,731,RIGHT CRANES,3325,1777,6.99
11649,731,RIGHT CRANES,3325,3681,4.99
11650,731,RIGHT CRANES,3325,9017,4.99
11651,731,RIGHT CRANES,3325,14279,5.99
11652,732,RINGS HEARTBREAKERS,3326,4989,3.99
11653,732,RINGS HEARTBREAKERS,3326,7945,1.99
11654,732,RINGS HEARTBREAKERS,3326,13520,0.99
11655,732,RINGS HEARTBREAKERS,3327,9576,0.99
11656,732,RINGS HEARTBREAKERS,3327,15511,3.99
11657,732,RINGS HEARTBREAKERS,3328,435,1.99
11658,732,RINGS HEARTBREAKERS,3328,2436,0.99
11659,732,RINGS HEARTBREAKERS,3328,4445,4.99
11660,732,RINGS HEARTBREAKERS,3328,6975,1.99
11661,732,RINGS HEARTBREAKERS,3328,13945,1.99
11662,732,RINGS HEARTBREAKERS,3329,1090,0.99
11663,732,RINGS HEARTBREAKERS,3329,1200,1.99
11664,732,RINGS HEARTBREAKERS,3329,3852,0.99
11665,732,RINGS HEARTBREAKERS,3329,8444,2.99
11666,732,RINGS HEARTBREAKERS,3329,11948,3.99
11667,733,RIVER OUTLAW,3330,8245,3.99
11668,733,RIVER OUTLAW,3330,15407,0.0
11669,733,RIVER OUTLAW,3331,3174,0.99
11670,733,RIVER OUTLAW,3331,5783,2.99
11671,733,RIVER OUTLAW,3331,8249,5.99
11672,733,RIVER OUTLAW,3331,14568,0.99
11673,733,RIVER OUTLAW,3332,530,0.99
11674,733,RIVER OUTLAW,3332,2635,3.99
11675,733,RIVER OUTLAW,3332,6609,3.99
11676,733,RIVER OUTLAW,3332,9901,0.99
11677,733,RIVER OUTLAW,3332,13747,5.99
11678,733,RIVER OUTLAW,3333,7293,0.99
11679,733,RIVER OUTLAW,3333,13599,5.99
11680,733,RIVER OUTLAW,3334,11377,2.99
11681,733,RIVER OUTLAW,3334,15992,0.99
11682,733,RIVER OUTLAW,3335,11333,1.99
11683,733,RIVER OUTLAW,3335,15622,5.99
11684,733,RIVER OUTLAW,3336,5049,0.99
11685,733,RIVER OUTLAW,3336,9415,2.99
11686,733,RIVER OUTLAW,3336,13685,3.99
11687,734,ROAD ROXANNE,3337,10877,5.99
11688,734,ROAD ROXANNE,3337,11679,4.99
11689,734,ROAD ROXANNE,3338,5727,4.99
11690,734,ROAD ROXANNE,3338,10265,7.99
11691,734,ROAD ROXANNE,3338,15804,4.99
11692,734,ROAD ROXANNE,3339,6929,8.99
11693,734,ROAD ROXANNE,3339,12480,8.99
11694,734,ROAD ROXANNE,3340,2560,9.99
11695,734,ROAD ROXANNE,3340,5518,8.99
11696,734,ROAD ROXANNE,3340,11445,6.99
11697,734,ROAD ROXANNE,3340,14539,7.99
11698,734,ROAD ROXANNE,3341,5582,4.99
11699,734,ROAD ROXANNE,3341,10539,6.99
11700,734,ROAD ROXANNE,3341,13996,4.99
11701,734,ROAD ROXANNE,3342,188,4.99
11702,734,ROAD ROXANNE,3342,3124,8.99
11703,734,ROAD ROXANNE,3342,4183,8.99
11704,734,ROAD ROXANNE,3342,8729,4.99
11705,734,ROAD ROXANNE,3342,13981,4.99
11706,735,ROBBERS JOON,3343,103,4.99
11707,735,ROBBERS JOON,3343,3392,3.99
11708,735,ROBBERS JOON,3343,3744,2.99
11709,735,ROBBERS JOON,3343,7339,2.99
11710,735,ROBBERS JOON,3343,12370,2.99
11711,735,ROBBERS JOON,3344,455,3.99
11712,735,ROBBERS JOON,3344,1947,3.99
11713,735,ROBBERS JOON,3344,6187,2.99
11714,735,ROBBERS JOON,3344,7316,2.99
11715,735,ROBBERS JOON,3344,11505,2.99
11716,735,ROBBERS JOON,3345,6198,2.99
11717,735,ROBBERS JOON,3345,10504,4.99
11718,735,ROBBERS JOON,3345,14888,2.99
11719,735,ROBBERS JOON,3346,681,2.99
11720,735,ROBBERS JOON,3346,1893,2.99
11721,735,ROBBERS JOON,3346,6773,2.99
11722,735,ROBBERS JOON,3346,7396,4.99
11723,735,ROBBERS JOON,3346,13630,4.99
11724,735,ROBBERS JOON,3347,370,4.99
11725,735,ROBBERS JOON,3347,2992,2.99
11726,735,ROBBERS JOON,3347,5321,2.99
11727,735,ROBBERS JOON,3347,7611,2.99
11728,735,ROBBERS JOON,3347,12445,2.99
11729,735,ROBBERS JOON,3348,4667,2.99
11730,735,ROBBERS JOON,3348,6951,2.99
11731,735,ROBBERS JOON,3348,14538,2.99
11732,735,ROBBERS JOON,3349,428,2.99
11733,735,ROBBERS JOON,3349,3136,2.99
11734,735,ROBBERS JOON,3349,5702,2.99
11735,735,ROBBERS JOON,3349,10044,2.99
11736,735,ROBBERS JOON,3349,13317,2.99
11737,736,ROBBERY BRIGHT,3350,458,6.99
11738,736,ROBBERY BRIGHT,3350,2197,0.99
11739,736,ROBBERY BRIGHT,3350,3619,1.99
11740,736,ROBBERY BRIGHT,3350,10788,0.99
11741,736,ROBBERY BRIGHT,3350,14713,0.99
11742,736,ROBBERY BRIGHT,3351,9052,0.99
11743,736,ROBBERY BRIGHT,3351,12767,6.99
11744,736,ROBBERY BRIGHT,3352,9899,4.99
11745,736,ROBBERY BRIGHT,3352,13389,2.99
11746,736,ROBBERY BRIGHT,3353,1374,3.99
11747,736,ROBBERY BRIGHT,3353,5232,1.99
11748,736,ROBBERY BRIGHT,3353,9702,0.99
11749,736,ROBBERY BRIGHT,3353,12653,4.99
11750,737,ROCK INSTINCT,3354,2573,0.99
11751,737,ROCK INSTINCT,3354,6867,3.99
11752,737,ROCK INSTINCT,3354,7504,0.99
11753,737,ROCK INSTINCT,3354,14849,2.99
11754,737,ROCK INSTINCT,3355,4253,5.99
11755,737,ROCK INSTINCT,3355,7909,0.99
11756,737,ROCK INSTINCT,3355,13622,1.99
11757,737,ROCK INSTINCT,3356,9238,5.99
11758,737,ROCK INSTINCT,3356,11551,0.99
11759,737,ROCK INSTINCT,3357,2778,5.99
11760,737,ROCK INSTINCT,3357,3870,3.99
11761,737,ROCK INSTINCT,3357,9362,0.99
11762,737,ROCK INSTINCT,3357,14920,0.99
11763,737,ROCK INSTINCT,3358,10104,1.99
11764,737,ROCK INSTINCT,3358,15638,3.99
11765,737,ROCK INSTINCT,3359,9891,0.99
11766,737,ROCK INSTINCT,3359,15341,4.99
11767,738,ROCKETEER MOTHER,3360,434,5.99
11768,738,ROCKETEER MOTHER,3360,1211,0.99
11769,738,ROCKETEER MOTHER,3360,4169,1.99
11770,738,ROCKETEER MOTHER,3360,10591,0.99
11771,738,ROCKETEER MOTHER,3360,12187,1.99
11772,738,ROCKETEER MOTHER,3361,4069,0.99
11773,738,ROCKETEER MOTHER,3361,11421,7.99
11774,738,ROCKETEER MOTHER,3361,12925,5.99
11775,738,ROCKETEER MOTHER,3362,11320,0.99
11776,738,ROCKETEER MOTHER,3362,11648,6.99
11777,738,ROCKETEER MOTHER,3363,965,0.99
11778,738,ROCKETEER MOTHER,3363,1341,3.99
11779,738,ROCKETEER MOTHER,3363,4981,4.99
11780,738,ROCKETEER MOTHER,3363,11466,1.99
11781,738,ROCKETEER MOTHER,3363,13750,6.99
11782,738,ROCKETEER MOTHER,3364,324,0.99
11783,738,ROCKETEER MOTHER,3364,1729,6.99
11784,738,ROCKETEER MOTHER,3364,6763,3.99
11785,738,ROCKETEER MOTHER,3364,9431,1.99
11786,738,ROCKETEER MOTHER,3364,14813,0.99
11787,738,ROCKETEER MOTHER,3365,2149,6.99
11788,738,ROCKETEER MOTHER,3365,3782,0.99
11789,738,ROCKETEER MOTHER,3365,7684,0.99
11790,738,ROCKETEER MOTHER,3365,15980,0.99
11791,738,ROCKETEER MOTHER,3366,1945,3.99
11792,738,ROCKETEER MOTHER,3366,3664,0.99
11793,738,ROCKETEER MOTHER,3366,8548,3.99
11794,738,ROCKETEER MOTHER,3366,13372,2.99
11795,738,ROCKETEER MOTHER,3367,132,3.99
11796,738,ROCKETEER MOTHER,3367,1625,5.99
11797,738,ROCKETEER MOTHER,3367,3901,5.99
11798,738,ROCKETEER MOTHER,3367,7301,2.99
11799,738,ROCKETEER MOTHER,3367,15612,6.99
11800,739,ROCKY WAR,3368,5565,7.99
11801,739,ROCKY WAR,3368,9632,6.99
11802,739,ROCKY WAR,3368,15332,4.99
11803,739,ROCKY WAR,3369,515,7.99
11804,739,ROCKY WAR,3369,2191,4.99
11805,739,ROCKY WAR,3369,6466,4.99
11806,739,ROCKY WAR,3369,8393,9.99
11807,739,ROCKY WAR,3369,13736,8.99
11808,739,ROCKY WAR,3370,9615,4.99
11809,739,ROCKY WAR,3370,14831,4.99
11810,739,ROCKY WAR,3371,351,5.99
11811,739,ROCKY WAR,3371,2787,4.99
11812,739,ROCKY WAR,3371,5935,9.99
11813,739,ROCKY WAR,3371,8457,6.99
11814,739,ROCKY WAR,3371,14149,4.99
11815,739,ROCKY WAR,3372,9104,7.99
11816,740,ROLLERCOASTER BRINGING,3373,8461,5.99
11817,740,ROLLERCOASTER BRINGING,3373,13704,2.99
11818,740,ROLLERCOASTER BRINGING,3374,203,5.99
11819,740,ROLLERCOASTER BRINGING,3374,3409,2.99
11820,740,ROLLERCOASTER BRINGING,3374,6146,6.99
11821,740,ROLLERCOASTER BRINGING,3374,7576,4.99
11822,740,ROLLERCOASTER BRINGING,3374,16016,2.99
11823,740,ROLLERCOASTER BRINGING,3375,4724,3.99
11824,740,ROLLERCOASTER BRINGING,3375,11493,5.99
11825,740,ROLLERCOASTER BRINGING,3375,12939,2.99
11826,741,ROMAN PUNK,3376,18,0.99
11827,741,ROMAN PUNK,3376,1380,0.99
11828,741,ROMAN PUNK,3376,6842,0.99
11829,741,ROMAN PUNK,3376,8974,0.99
11830,741,ROMAN PUNK,3376,13398,0.99
11831,741,ROMAN PUNK,3377,8430,0.99
11832,741,ROMAN PUNK,3377,12044,0.99
11833,741,ROMAN PUNK,3378,2384,0.99
11834,741,ROMAN PUNK,3378,6380,0.99
11835,741,ROMAN PUNK,3378,11471,0.99
11836,741,ROMAN PUNK,3378,13565,0.99
11837,741,ROMAN PUNK,3379,1065,1.99
11838,741,ROMAN PUNK,3379,2513,0.99
11839,741,ROMAN PUNK,3379,3636,0.99
11840,741,ROMAN PUNK,3379,7266,1.99
11841,741,ROMAN PUNK,3379,15856,0.99
11842,741,ROMAN PUNK,3380,821,0.99
11843,741,ROMAN PUNK,3380,1403,0.99
11844,741,ROMAN PUNK,3380,5500,0.99
11845,741,ROMAN PUNK,3380,8171,0.99
11846,741,ROMAN PUNK,3380,12131,2.99
11847,741,ROMAN PUNK,3381,6537,0.99
11848,741,ROMAN PUNK,3381,7759,0.99
11849,741,ROMAN PUNK,3381,12528,2.99
11850,743,ROOM ROMAN,3382,4304,0.99
11851,743,ROOM ROMAN,3382,11143,0.99
11852,743,ROOM ROMAN,3382,15365,3.99
11853,743,ROOM ROMAN,3383,3008,0.99
